project_id,project_name,category,status,latitude,longitude,coord_flag,start_year,completion_year,contract_amount,contractor,province,region,before_scene_count,after_scene_count,composite_valid,anywhere_ibi,anywhere_bui,anywhere_ndvi,anywhere_ndbi,anywhere_mndwi,anywhere_tcb,anywhere_tcg,anywhere_tcw,anywhere_ndti,broad_ibi,broad_bui,broad_ndvi,broad_ndbi,broad_mndwi,broad_tcb,broad_tcg,broad_tcw,broad_ndti,tight_ibi,tight_bui,tight_ndvi,tight_ndbi,tight_mndwi,tight_tcb,tight_tcg,tight_tcw,tight_ndti,before_tile_url,after_tile_url,signal_pattern,signal_interpretation,data_quality,ghost_probability,ghost_tier,coord_displacement,neighbour_mean_ibi,anomalous_vs_neighbourhood
18GK0084,"CONSTRUCTION OF FLOOD CONTROL STRUCTURE ALONG IMBANG RIVER (BOTH STREAM), SILAY CITY, NEGROS OCCIDENTAL",Flood Control and Drainage,Completed,10.8319045,122.9778623,ok,2018,2018,83871927.03,SUPREME ABF CONST. & CONST. SUPPLY COMPANY INC. (25226) / SILVERGRACES CONSTRUCTION AND CONSTRUCTION SUPPLY (36158),,,3,471,False,13.644324155817776,0.2182858053508011,0.8175220350242945,0.187713285585537,-0.1728087639608875,0.5326509864360094,0.1544549038937315,-0.0536390427436679,0.1224806178626901,-0.8588524445381903,-0.4707407681174499,0.4218966141513864,-0.0488441539660635,-0.4176242083699525,0.3250138009226426,0.0114450094510705,-0.1832618919982351,-0.015776476539692,-1.2314935349498932,-0.3330441348579722,0.31667274819991,-0.0163713866580621,-0.3474684821179014,0.3402203781737787,-0.0213763794076306,-0.1836170354324562,0.0085114031951969,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/ad99fc3ce09689807b221acd4ae88a9d-f05b044262be967c398f19eefa6030f2/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/3c093909dfbcc566d07d9ecce62a3439-19bd2320509db87e4952888927d11cd5/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.5,suspect,coord_displaced,-0.7274445520055831,False
18OA0016,"CONST./SEALING/IMPV'T. OF RIVERWALL MAL.-TULLAHAN RIVER (STA.4+885.6 TO STA.5+175.6), FROM ACACIA PS",Flood Control and Drainage,Completed,14.678114,120.9668954,ok,2018,2018,46253534.28,"L.R. TIQUI BUILDERS, INC. (13810)",,,3,471,False,860.823182190564,0.0509438316509235,0.5912652118249547,0.142927784932759,0.2801101393735441,0.5125499873816967,0.0499783825967461,-0.0060405382435768,0.0900545325345519,-0.82097530285901,-0.3773591612918023,0.2965220800593947,-0.0808370812324078,-0.1979493191367357,0.2563251039283381,-0.0269977775666157,-0.1039460742774826,-0.0597508685789914,0.5932481309969329,-0.4811555128151378,0.3553856067389678,-0.12576990607617,-0.2087455802257063,0.207372456381836,-0.0048409092159577,-0.071403917564422,-0.0833120008496157,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/96c43b148194876da4968246fdac8db4-ef21cea6c59ae4ce4f0b503e642c7789/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/263b7203cde0d39efbc8383b3f9dcdee-34ca2fab5fc3e32ee4ef6ba9375d6fdf/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.5,suspect,confirmed_built,-0.727444552005583,False
17NG0062,"CONSTRUCTION OF FLOOD MITIGATION STRUCTURE CONSTRUCTION  OF TUBURAN FLOOD CONTROL, BRGY. TUBURAN , DEL CARMEN, SURIGAO DEL NORTE",Flood Control and Drainage,Completed,9.8248,126.0405,ok,2017,2018,18720043.61,"MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC. (5733)",,,0,99,False,2.157719645476044,-0.5864319534122036,0.8739513887050884,-0.1152545742002117,-0.1140780103063639,0.5135612267062069,0.2201980019181967,-0.062937062966451,-0.0179719551547035,1.3894690298461785,-1.0127652646056278,0.6894189780779114,-0.3233462865277166,-0.3577324771796883,0.3804100401974545,0.1172834722661017,-0.1174006361210421,-0.1952609938826907,1.609210983964005,-0.8346660697853269,0.5573789462489804,-0.2772871235363465,-0.2488058608450709,0.3963346256791036,0.0652634518054032,-0.1162424169891477,-0.1433665252620617,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/6db778d6a1056188ec78d96d59153747-2ed4a5dc246187dcc232ca465138a181/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/928bd15860ec412850281d8b34954a07-f6baa570a9ad5dd90be8f6e059a2e56a/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,sparse_before,0.5,suspect,confirmed_built,-0.7274445520055831,False
18AI0158,"CONSTN/EXTENSION OF BANK PROTECTION ALONG AGNO RIVER CTRL PROJ, BRGY. TUMANA WEST-CARMENT EAST, ROSA",Flood Control and Drainage,Completed,15.8918167,120.60936,ok,2018,2018,18620426.7,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) (16574),,,3,471,False,18.291225532091783,0.6039979583090751,0.8521997092910948,0.2054794427339956,0.5385620857106,0.5133053759396076,0.1816816663328558,0.0104088097922503,0.1002001163836447,0.6195472140290865,-0.3217922621681373,0.2428354613964894,-0.0789568007716479,-0.1486981476712061,0.2472453704215669,0.0208783367847479,-0.0914337152885811,-0.0961188625764824,-0.2243728000879879,-0.214627735734835,0.183786683831567,-0.0308410519032679,-0.1586000078017745,0.2159631757596271,-0.0129065498777246,-0.0876533849348407,-0.0445290574488054,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/2ceee6b057d66841b1572768e19dc544-3b007472ea050fa6f870cf2a07ba5688/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/2d7a9bc80b0125c9b57c87071ed7f991-5e496b3cdd299a31c35d6eca49349628/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18BH0008,CONSTRUCTION OF MASAYA NORTE FLOOD CONTROL PROJECT (STA. 0+160 - 0+416; STA. 0+159-0+415),Flood Control and Drainage,Completed,16.7008145,121.6232045,ok,2018,2018,43905142.37,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP. ([REVOKED] 38958),,,3,471,False,98.60114876888603,0.0171894390707093,0.6463595815597569,0.1736881182625731,-0.2699556822613156,0.494119035784155,0.0842674048203975,-0.1706222785688936,0.2075184917840478,-3.466720622396171,-0.3764067037764401,0.3978027110167633,0.021396007240323,-0.4736998567516932,0.386139036596949,-0.0080210675627129,-0.2455502172454383,0.0368226360505606,-4.2672003742605655,-0.3123907092994599,0.3726646156322757,0.0602739063328158,-0.4745318448263531,0.3769715946727403,-0.0328224454136196,-0.2581415885900106,0.002079154386446,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/800e0916b935a6161b341d6c5a1087e0-90b204124d69fddc88963524fbd1a945/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/33d12de418330a8be2d8377ec425a116-a5705a2cc5fd9e961697417f03f8380c/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.5,suspect,coord_displaced,-0.7274445520055831,False
17FK0069,"CONSTRUCTION/REHABILITATION OF  PAWIK BOX CULVERT, MAGALLANES",Flood Control and Drainage,Completed,12.772596,123.858291,ok,2017,2018,9705021.8,CBC CONSTRUCTION & SUPPLY (38169),,,0,99,False,1.3204511638668777,-0.2485331987460869,0.8820211542200972,0.0500953348902451,-0.1771705676918729,0.4133303100705147,0.2037753794722259,-0.0637909271718934,0.0944815865999187,0.9912819440984476,-1.1258640163852272,0.763447572890513,-0.3624164434947142,-0.4664596400078502,0.3172572564550466,0.1308775831246513,-0.096364525054237,-0.1753004676596491,0.9690626731522344,-0.8402472533081914,0.5567549314096562,-0.2834923218985354,-0.3322804836655719,0.3101541869649791,0.064312063665155,-0.0993533723400319,-0.0549862622029825,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/971c7a4cc663236576825a127b2b1ae4-4207782e7d9ff83a0a7efaeead48fc04/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/e411e1bb9d7b049b25d51b6b3a84b775-58c1c5c5f2f5d80365f5606f4c2a9431/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,sparse_before,0.5,suspect,confirmed_built,-0.7274445520055831,False
18CF0051,"CONSTRUCTION/ MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS, RECHANNELING/ DREDGING OF DUPINGA RIVER CONTROL, STA. 3+623.78 - STA. 7+953.08, DUPINGA, GABALDON, NUEVA ECIJA",Flood Control and Drainage,Completed,15.5020721,121.3175041,ok,2018,2018,56771644.69,CELSO C. FERRER  CONSTRUCTION CORP. (10643),,,3,471,False,6.048708663248249,0.2734489095449459,0.0902416859818046,0.1571243747910838,0.0286838972587562,0.5941656889021397,-0.1030437393635511,-0.0825268721424043,0.0182876138342476,2.0527606025783336,0.1281609889128002,-0.024684411964975,0.1034765769478252,-0.0531412856128483,0.441922107261706,-0.1688055319055379,-0.1564263118756708,-0.0283841707194566,1.9411532379455825,0.1307265853799913,-0.0285527415884041,0.1021738437915871,-0.0467427887403794,0.4330018768194921,-0.1668980680893317,-0.1509767352709496,-0.0290833803484167,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/c8ad20971d8b3324f1e0a352f48978a7-87cb98d303c65c7c9ad5926bf373db35/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/f0675d3f816b15767ed9d1025a25dffe-3726163155d2139faac921d920192d1c/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18CH0044,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS, UPGRADING OF BOX CULVERT ALOMG JOSE ABAD SANTOS AVENUE (JASA) SAN AGUTIN SECTION, LUBAO, PAMPANGA",Flood Control and Drainage,Completed,14.9247735,120.584905,ok,2018,2018,14691268.89,OMICRON CONSTRUCTION INC.(FORMERLY: OMICRON CONSTRUCTION) (9575),,,3,471,False,1.5291114021747163,-0.0128841387702633,0.6909260722353514,0.0951174847662994,-0.1127355996147313,0.5831695323497057,0.1229948599163442,-0.0968145367130637,0.1222375287288573,-0.6494845206288862,-0.4031242921192624,0.3418139922429375,-0.0613102998763249,-0.3217482443711467,0.3984033637343911,-0.0213750716515177,-0.1872434959019124,-0.0080305441800894,-1.9042074099696045,-0.1400628941830412,0.1491862597269433,0.0091233655439021,-0.2216987759105645,0.3738792063560094,-0.0830738301663579,-0.1673255487035992,0.0294297836578557,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/bc78b66edc2fbf8a5110661e4662528e-7d93aa7607b1af95850dbbbf463bbc61/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/a90eef7694be7e58f2a2bbf6c0aeb723-9a2e2832971d85c6cb0618d316fe0590/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.5,suspect,coord_displaced,-0.7274445520055831,False
18FB0047,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS - CONSTRUCTION OF PAWA FLOOD CONTROL SYSTEM, CAMALIG, ALBAY",Flood Control and Drainage,Completed,13.1260433,123.6644197,ok,2018,2018,32550815.91,"SUNWEST, INC. (FORMERLY: SUNWEST CONSTRUCTION & DEVELOPMENT CORPORATION) (15906)",,,3,471,False,1.2227664594957774,-0.4257208433955585,0.8383658940030722,-0.0588554860965579,-0.2100230916405667,0.43596716959849,0.1869784310985356,-0.0989109518773853,0.106253782967801,0.8240785364889094,-0.9049808931530592,0.6606148542876746,-0.2443660388653845,-0.4650498734941686,0.3666349204036865,0.1052131984044588,-0.1498747470095673,-0.0912314202849621,0.8480381065433613,-0.8626639827948281,0.6252775059647613,-0.2373864768300667,-0.4285665972642374,0.3553432259727423,0.0887329867369304,-0.1414649317651556,-0.0812343829614345,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/2f8d700795727dc94f4c999f6fec33c3-1b6ddd3c639d62be63bf7bec01d44b41/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/0843eda64b2a7cbb22c77ab710347447-885d384cde408cd11a19a868db95c7f1/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18OH0047,CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS-IMPROVEMENT OF DRAINAGE,Flood Control and Drainage,Completed,14.5844983,120.9898433,ok,2018,2018,12602098.5,KPGONZALES CONSTRUCTION SUPPLY AND TRADING (38822),,,3,471,False,3014.1752270007,0.2135516144083023,0.5494770699421185,0.3229342245048332,0.1628709755360265,0.6662491274803877,0.0382178168114274,-0.0431965243712067,0.3794498156071701,30.32568136304747,-0.1049329067545357,0.1668957724412162,0.0619628656866805,-0.2883075831314665,0.3893567316727209,-0.0916424264337026,-0.2152307994048783,0.0247593276948033,-21.02487197451533,-0.0140429358811963,0.1125855724379113,0.0985426365567149,-0.2746373742486923,0.4551673520036156,-0.1282320811065785,-0.2601829713170748,0.0316178306333981,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/7995a21c8321121747d027ed82a185d0-71f75979864386b599d6c675f5f391a9/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/a65b620c850d7b74eb89c3ce91b34938-95d2339712fae9df4c4b4e13a1276517/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.5,suspect,confirmed_built,-0.727444552005583,False
18AJ0023,"CONSTRUCTION OF PROTECTION WORKS ALONG ANGALACAN RIVER, PIAS SECTION, MAPANDAN, PANGASINAN",Flood Control and Drainage,Completed,16.0405695,120.4463659,ok,2018,2018,27737425.78,BET CONSTRUCTION & SUPPLY (31764),,,3,471,False,14.371131703223528,0.0335956736052779,0.6960468682734786,0.1055994939769191,-0.0675240876818611,0.5054367479026317,0.0937655726097524,-0.043305870443955,0.1212490554842968,-1.314159695044324,-0.3883198714828691,0.3623116913084159,-0.0260081801744532,-0.3830535267449416,0.3438318285054988,-0.0075695739654698,-0.1903320426349294,0.0009910576510903,0.2034287075512991,-0.3845715076591875,0.3606899933452771,-0.0238815143139104,-0.3649638563689876,0.2969538576297084,-0.0041449955305645,-0.1594596135866159,-0.0184094930258119,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/21b3ae2cd6c686607809c92c07009ac6-846c30fa16886c098dbb8e15a6ef840b/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/99f9a7ac77fdf4c91155c03fbcf19c91-9a113aa121ab36d088c1ba39d98c2164/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18CJ0003,"CONSTRUCTION/ MAINTENANCE OF FLOOD MITIGATION STRUCTURES AND DRAINAGE SYSTEMS CONSTRUCTION OF SLOPE PROTECTION ALONG MASALASA CREEK, BINAUGANAN-MALIWALO SECTION, TARLAC CITY, TARLAC",Flood Control and Drainage,Completed,15.4998667,120.6059583,ok,2018,2018,18717988.06,ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP. (09036),,,3,471,False,76.66510789759676,0.0625414066051501,0.6960436429616187,0.1466431170410797,-0.0256464935074695,0.5481038775771856,0.0984691918917,-0.1322241923771798,0.1599530925211732,-0.6412049111021711,-0.3753310977280136,0.3529932799677132,-0.0223378177603002,-0.3854871770554888,0.4352484517723397,-0.0160039675772897,-0.2356227888300336,0.0295879775887656,0.1633334966842658,-0.5481772166833325,0.4745359696595311,-0.0736412470238014,-0.4342362028053254,0.4627699593659321,0.0331535059131645,-0.2435018347383894,-0.005042686045005,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/cb49d6d08ee87ea71bb569b618d86523-bbfd116e5ed8bbfa4fa09b211a9c3c60/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/afd3f2f0225ced65257ae4c2994c06a2-aad1290e31cdd3276180fc8d06d546a5/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18LH0013,"CONSTRUCTION OF CONRETE REVETMENT ON STEEL SHEET PILES ALONG LIPADAS RIVER, CROSSING BAYABAS, TORIL DISTRICT, DAVAO CITY",Flood Control and Drainage,Completed,7.0208089,125.4916225,ok,2018,2018,47517673.17,ALFREGO BUILDERS & SUPPLY (19284) / RELY CONSTRUCTION & SUPPLY INC.(FORMERLY: RELY CONSTRUCTION AND SUPPLY) (10433),,,3,471,False,6.713861243820156,-0.0615858787326162,0.8395283196075658,0.0747224946457104,-0.0117419804455161,0.5863130092456936,0.1856369937472045,-0.0655143103830516,0.1883712075625498,0.4401194570293643,-0.5461744772062178,0.3958785194122257,-0.1502959577939924,-0.2939766880497863,0.3464279797115607,0.0060657295742646,-0.1350358236606757,-0.031735058700398,1.0119823636634326,-0.4020840400939038,0.3048651983928234,-0.0972188417010804,-0.2472989600785085,0.3555458598232605,-0.0292277331888299,-0.1406655086994303,0.0017729217629492,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/57c4571b8c6cfa36310c1bc62b9b9921-f5c3dc3f9ac4bd8c9773c269d89aa399/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/9e3b71fcfc674ad74491517d9c82d06b-626ce283719bf791b4cc294f54877657/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18CB0055,"LOCAL INFRASTRUCTURE PROGRAM-FLOOD CONTROL AND DRAINAGE-DRAINAGE/PROTECTION WORKS-CONSTRUCTION OF DRAINAGE CANAL, BRGY. POBLACION, MARIVELES, BATAAN",Flood Control and Drainage,Completed,14.4345671,120.4842062,ok,2018,2018,1904732.66,SUPREME BUILDERS CONSTRUCTION AND TRADING (36299),,,3,471,False,152.28380825335358,0.1735989962215494,0.8371154248223152,0.2187606993689758,-0.0021216239293676,0.6258195794343948,0.2424011383257806,-0.1282564493730664,0.3474006064088936,-1.4514572365052063,-0.2978697445683997,0.2851968043463271,-0.0126729402220724,-0.3523722763220799,0.4055838244911208,-0.03363525986299,-0.2085897605245914,0.0254020665472194,-0.6528026635398138,-0.4745878278232304,0.3885885094782643,-0.0859993183449662,-0.3649477423965927,0.4123696288144013,0.0013284221467667,-0.1983512540581099,0.003202883306081,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/9a8daa236cbd854634df4332b8b41ee1-41b9c1afc1dadecf90a15a3aa72279c1/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/d615514b5b65b86a0a59f75bcd831a63-c95b277e96b661c929452d105f924e7a/tiles/{z}/{x}/{y},T-B-A+,Built within 150m but coordinate displaced (verify GPS first),ok,0.5,suspect,coord_displaced,-0.7274445520055831,False
17FK0064,"CONSTRUCTION/MAINTENANCE OF FLOOD MITIGATION STRUCTURE AND DRAIANGE SYSTEM-CONSTRUCTION/REHABILITATION OF BUHATAN RIVER CONTROL, SORSOGON CITY",Flood Control and Drainage,Completed,12.974875,124.050575,ok,2017,2018,44479543.29,C.T. LEONCIO CONSTRUCTION & TRADING (17371),,,0,99,False,2.1092152438307226,-0.3645956498758829,0.900665194755776,-0.026919735314292,-0.1421921083815752,0.5769338643983006,0.2291686094064265,-0.0684260788870975,0.2766816143797405,1.2627508452525271,-1.1043886572828805,0.7365714804018664,-0.3678171768810137,-0.405189670611456,0.3707237377042827,0.140537716595762,-0.1058961480524467,-0.1786512956396758,1.3924121993289371,-1.0392082615194878,0.670250709546259,-0.3689575519732287,-0.3173816983351142,0.3573886753252143,0.1111626463207456,-0.0897687843728056,-0.1530166318080381,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/12c15830be52327390b5bb3e93ced669-96b4830f5e1e05c711885086a2d498c0/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/8580563a9c3b91bcba67d2168966b68f-92a8061961734682e626e00617049981/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,sparse_before,0.5,suspect,confirmed_built,-0.7274445520055831,False
17CE0164,"CONSTRUCTION OF CONCRETE SLOPE PROTECTION WITH STEEL SHEET PILE ALONG TALAVERA RIVER, BRGY. PAGASA, TALAVERA, NUEVA ECIJA",Flood Control and Drainage,Completed,15.5871553,120.9129896,ok,2018,2018,27925633.6,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) (16574),,,3,471,False,55.74495119129413,0.562987446476201,0.6477812557129967,0.2093023205444966,0.3949090859830871,0.5782814887344836,0.1101907754257321,7.551502771674726e-05,0.1325947423985772,0.8238117856909766,-0.2289394483014534,0.2347377887792296,0.0057983404777761,-0.2805405451659846,0.3921776914238919,-0.0410844859290986,-0.1951289249847175,0.0179655184075771,1.3574807336924353,-0.1018634231193518,0.1217070708056862,0.0198436476863344,-0.1735368395593638,0.3956327080913005,-0.0818142537827378,-0.166935895728421,0.0181238561499709,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/ebc69ea7b0e6eade84e513f899d1f610-92df84e9821f9ab0e35d2ea176209dca/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/fb89eae4c8f7f4a8b582872aeec99a4b-38b78f3ac4cb91036c79b716e9a938e8/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
17KI0029,"CONSTRUCTION OF SHORELINE PROTECTION ALONG DIPOLOG - OROQUIETA NATIONAL ROAD IN PLARIDEL, MISAMIS OCCIDENTAL, PLARIDEL, MISAMIS OCCIDENTAL",Flood Control and Drainage,Completed,8.610595,123.725287,ok,2017,2018,47066469.06,RITCHE-NATHALIE BUILDERS & GENERAL MERCHANDISE (27501) / HENSCHA PHILS. INC. (34164),,,0,99,False,3.545739282119939,0.4635219507054827,0.8362699860588911,0.0993915006557417,0.6183456355372549,0.4043412467509508,0.1619688719773664,0.0221459217572584,0.1573491235995645,-0.0628380903640894,-0.2933128962498254,0.1691986310283699,-0.1241142652214553,-0.0426528912208624,0.2357814226330331,-0.0077164325737278,-0.0745613508603242,-0.061734331218607,0.7737315404267414,-0.5166075749665833,0.3548482338775011,-0.1617593410890822,-0.2208721924652838,0.2998706496540603,0.0005897216283005,-0.1058930248143357,-0.0250710589597418,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/959f549ab931b177b9bd583b6ed207d0-71d6f49c57e39b79e2cad970ecee5d9a/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/7e7a861828039c1558480d889a2bd5db-ea283091406c9c1aefa83d1c44465a5f/tiles/{z}/{x}/{y},T+B-A+,Scattered signal -- possible partial construction,sparse_before,0.5,suspect,confirmed_built,-0.7274445520055831,False
18AJ0076,"CONSTRUCTION OF SOPE PROTECTION WITHIN AGNO RIVER BASIN, SD 1-5, BRGY. MINIEN WEST, STA. BARBARA, PANGASINAN",Flood Control and Drainage,Completed,15.9713902,120.4808007,ok,2018,2018,29983115.76,MSB VITUG CONSTRUCTION (33019),,,3,471,False,29.26840206995453,0.351521733269139,0.8923972508672857,0.152081574805871,0.4166666476445551,0.5218484400790184,0.297011356723681,0.0013537091378122,0.1250000256421418,1.695596215049132,-0.7121135811415434,0.4998148601459879,-0.2122987209955554,-0.2614997912191171,0.3207050975086993,0.0816796132364464,-0.1056978099221162,-0.1748953564020977,1.4282602817345469,-0.6505687642627266,0.4546796301866303,-0.1958891340760964,-0.2373849351282664,0.2883846233623521,0.0455133474963337,-0.0969841028154678,-0.1250732413943561,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/5ac97d5fbf2bda3b08d5ff12c94f1764-f9f5fe70ed148881e98ce44fcd59ac6d/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/335445697b70e513b3ee8c53e81f437f-e59260c7e1bb88d335ab0c918757bbe5/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18CK0030,"REHAB/IMPT OF EXISTING DIKE ALONG SAPANG BALEN CREEK (SAN FRANCISCO SECT., L/B & R/B), D/S OF SAPANG",Flood Control and Drainage,Completed,15.3112237,120.6334486,ok,2018,2018,18610867.78,A.C. SOLIVEN CONSTRUCTION & GENERAL MERCHANDISE (19278),,,3,471,False,1.481918114573488,-0.1384471386169723,0.7643866033441301,0.0489000970610382,-0.1870427647302887,0.4837021773934364,0.1394272452484816,-0.108586442746967,0.0510211162119743,0.3007455520424615,-0.6163522960026707,0.4898488346878988,-0.126503461314772,-0.377898637255494,0.3748552396437759,0.0284350146316935,-0.1703061813608891,-0.0623011878726181,-0.0118840514800833,-0.3428593952142426,0.2829319289595136,-0.059927466254729,-0.2504807390198776,0.4155598436851751,-0.044659231695163,-0.1741979244590818,-0.0059776540955949,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/e8617105b45fd4744946d27b3411ec11-8445965bdf74851ea6a0136c8a053fb8/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/b01d02314b1391f232ffb5604d1c5d82-45790315898a3b4f1efa39ea4ede32e8/tiles/{z}/{x}/{y},T-B+A+,Built nearby -- moderate coordinate offset,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
18FO0029,"CONSTRUCTION/IMPROVEMENT OF CABILOGAN RIVER COURSE (BALANGIBANG SECTION, UPSTREAM)",Flood Control and Drainage,Completed,13.3064699,123.4534958,ok,2018,2018,20483457.97,ELKANKONSTRAK DEVELOPMENT CORPORATION (26220),,,3,471,False,3.420243533903892,0.0146963989585395,0.8711063376060353,0.070110726807647,0.0354785350731792,0.4552905933171511,0.2003937692575156,-0.0304293042361736,0.1096302628613483,1.1063314394547763,-0.8179483779168215,0.5483516280806032,-0.2695967498362183,-0.3012685925720151,0.2855165613570072,0.0679658803902119,-0.0870007008650482,-0.1287321093690843,1.4802167320230886,-0.5580944010281684,0.3639783927708714,-0.1941160082572971,-0.1823864005837059,0.2741458164966313,0.0178168121403127,-0.0824073911743998,-0.0695636312166171,https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/b92bfc3f13ad187d06b8c5b2a7181198-2e194dd3c86611be3658824a96e520a6/tiles/{z}/{x}/{y},https://earthengine.googleapis.com/v1/projects/ee-fragotyron/maps/11872faf8dfd9a9444a90a4effe31671-0e20d7ae82a922c8ff34485a9401b2cd/tiles/{z}/{x}/{y},T+B+A+,Built at coordinate -- construction confirmed,ok,0.5,suspect,confirmed_built,-0.7274445520055831,False
